win percent,lose percent,wins,loses,nothing
2.4,-7.4,32,0,1372
2.5,-0.1,11,843,550
2.5,-0.2,12,769,623
2.5,-0.3,14,674,716
2.5,-0.4,16,569,819
2.5,-0.5,17,468,919
2.5,-0.6,18,379,1007
2.5,-0.7,18,315,1071
2.5,-0.8,20,266,1118
2.5,-0.9,21,226,1157
2.5,-1.0,21,192,1191
2.5,-1.1,23,167,1214
2.5,-1.2,24,140,1240
2.5,-1.3,25,125,1254
2.5,-1.4,26,110,1268
2.5,-1.5,26,100,1278
2.5,-1.6,26,91,1287
2.5,-1.7,26,79,1299
2.5,-1.8,26,73,1305
2.5,-1.9,26,65,1313
2.5,-2.0,26,57,1321
2.5,-2.1,26,51,1327
2.5,-2.2,26,48,1330
2.5,-2.3,26,45,1333
2.5,-2.4,26,40,1338
2.5,-2.5,26,33,1345
2.5,-2.6,27,29,1348
2.5,-2.7,27,27,1350
2.5,-2.8,27,23,1354
2.5,-2.9,27,22,1355
2.5,-3.0,27,22,1355
2.5,-3.1,27,19,1358
2.5,-3.2,27,18,1359
2.5,-3.3,27,18,1359
2.5,-3.4,28,17,1359
2.5,-3.5,28,16,1360
2.5,-3.6,28,15,1361
2.5,-3.7,28,15,1361
2.5,-3.8,28,15,1361
2.5,-3.9,28,14,1362
2.5,-4.0,28,14,1362
2.5,-4.1,28,12,1364
2.5,-4.2,28,11,1365
2.5,-4.3,28,10,1366
2.5,-4.4,28,8,1368
2.5,-4.5,29,6,1369
2.5,-4.6,29,6,1369
2.5,-4.7,29,5,1370
2.5,-4.8,29,5,1370
2.5,-4.9,29,5,1370
2.5,-5.0,29,4,1371
2.5,-5.1,29,4,1371
2.5,-5.2,29,4,1371
2.5,-5.3,29,4,1371
2.5,-5.4,29,4,1371
2.5,-5.5,29,4,1371
2.5,-5.6,29,4,1371
2.5,-5.7,29,4,1371
2.5,-5.8,29,4,1371
2.5,-5.9,29,3,1372
2.5,-6.0,29,3,1372
2.5,-6.1,29,3,1372
2.5,-6.2,29,3,1372
2.5,-6.3,29,3,1372
2.5,-6.4,29,3,1372
2.5,-6.5,29,2,1373
2.5,-6.6,29,2,1373
2.5,-6.7,29,2,1373
2.5,-6.8,29,2,1373
2.5,-6.9,29,2,1373
2.5,-7.0,30,1,1373
2.5,-7.1,30,1,1373
2.5,-7.2,30,1,1373
2.5,-7.3,30,1,1373
2.5,-7.4,30,0,1374
2.6,-0.1,10,843,551
2.6,-0.2,11,769,624
2.6,-0.3,12,674,718
2.6,-0.4,14,569,821
2.6,-0.5,15,468,921
2.6,-0.6,16,379,1009
2.6,-0.7,16,315,1073
2.6,-0.8,18,266,1120
2.6,-0.9,19,226,1159
2.6,-1.0,19,192,1193
2.6,-1.1,21,167,1216
2.6,-1.2,22,140,1242
2.6,-1.3,23,125,1256
2.6,-1.4,24,110,1270
2.6,-1.5,24,100,1280
2.6,-1.6,24,91,1289
2.6,-1.7,24,79,1301
2.6,-1.8,24,73,1307
2.6,-1.9,24,65,1315
2.6,-2.0,24,57,1323
2.6,-2.1,24,51,1329
2.6,-2.2,24,48,1332
2.6,-2.3,24,45,1335
2.6,-2.4,24,40,1340
2.6,-2.5,24,33,1347
2.6,-2.6,25,29,1350
2.6,-2.7,25,27,1352
2.6,-2.8,25,23,1356
2.6,-2.9,25,22,1357
2.6,-3.0,25,22,1357
2.6,-3.1,25,19,1360
2.6,-3.2,25,18,1361
2.6,-3.3,25,18,1361
2.6,-3.4,26,17,1361
2.6,-3.5,26,16,1362
2.6,-3.6,26,15,1363
2.6,-3.7,26,15,1363
2.6,-3.8,26,15,1363
2.6,-3.9,26,14,1364
2.6,-4.0,26,14,1364
2.6,-4.1,26,12,1366
2.6,-4.2,26,11,1367
2.6,-4.3,26,10,1368
2.6,-4.4,26,8,1370
2.6,-4.5,26,6,1372
2.6,-4.6,26,6,1372
2.6,-4.7,26,5,1373
2.6,-4.8,26,5,1373
2.6,-4.9,26,5,1373
2.6,-5.0,26,4,1374
2.6,-5.1,26,4,1374
2.6,-5.2,26,4,1374
2.6,-5.3,26,4,1374
2.6,-5.4,26,4,1374
2.6,-5.5,26,4,1374
2.6,-5.6,26,4,1374
2.6,-5.7,26,4,1374
2.6,-5.8,26,4,1374
2.6,-5.9,26,3,1375
2.6,-6.0,26,3,1375
2.6,-6.1,26,3,1375
2.6,-6.2,26,3,1375
2.6,-6.3,26,3,1375
2.6,-6.4,26,3,1375
2.6,-6.5,26,2,1376
2.6,-6.6,26,2,1376
2.6,-6.7,26,2,1376
2.6,-6.8,26,2,1376
2.6,-6.9,26,2,1376
2.6,-7.0,27,1,1376
2.6,-7.1,27,1,1376
2.6,-7.2,27,1,1376
2.6,-7.3,27,1,1376
2.6,-7.4,27,0,1377
2.7,-0.1,8,843,553
2.7,-0.2,9,769,626
2.7,-0.3,10,674,720
2.7,-0.4,12,569,823
2.7,-0.5,13,468,923
2.7,-0.6,14,379,1011
2.7,-0.7,14,315,1075
2.7,-0.8,16,266,1122
2.7,-0.9,17,226,1161
2.7,-1.0,17,192,1195
2.7,-1.1,18,167,1219
2.7,-1.2,19,140,1245
2.7,-1.3,20,125,1259
2.7,-1.4,21,110,1273
2.7,-1.5,21,100,1283
2.7,-1.6,21,91,1292
2.7,-1.7,21,79,1304
2.7,-1.8,21,73,1310
2.7,-1.9,21,65,1318
2.7,-2.0,21,57,1326
2.7,-2.1,21,51,1332
2.7,-2.2,21,48,1335
2.7,-2.3,21,45,1338
2.7,-2.4,21,40,1343
2.7,-2.5,21,33,1350
2.7,-2.6,22,29,1353
2.7,-2.7,22,27,1355
2.7,-2.8,22,23,1359
2.7,-2.9,22,22,1360
2.7,-3.0,22,22,1360
2.7,-3.1,22,19,1363
2.7,-3.2,22,18,1364
2.7,-3.3,22,18,1364
2.7,-3.4,23,17,1364
2.7,-3.5,23,16,1365
2.7,-3.6,23,15,1366
2.7,-3.7,23,15,1366
2.7,-3.8,23,15,1366
2.7,-3.9,23,14,1367
2.7,-4.0,23,14,1367
2.7,-4.1,23,12,1369
2.7,-4.2,23,11,1370
2.7,-4.3,23,10,1371
2.7,-4.4,23,8,1373
2.7,-4.5,23,6,1375
2.7,-4.6,23,6,1375
2.7,-4.7,23,5,1376
2.7,-4.8,23,5,1376
2.7,-4.9,23,5,1376
2.7,-5.0,23,4,1377
2.7,-5.1,23,4,1377
2.7,-5.2,23,4,1377
2.7,-5.3,23,4,1377
2.7,-5.4,23,4,1377
2.7,-5.5,23,4,1377
2.7,-5.6,23,4,1377
2.7,-5.7,23,4,1377
2.7,-5.8,23,4,1377
2.7,-5.9,23,3,1378
2.7,-6.0,23,3,1378
2.7,-6.1,23,3,1378
2.7,-6.2,23,3,1378
2.7,-6.3,23,3,1378
2.7,-6.4,23,3,1378
2.7,-6.5,23,2,1379
2.7,-6.6,23,2,1379
2.7,-6.7,23,2,1379
2.7,-6.8,23,2,1379
2.7,-6.9,23,2,1379
2.7,-7.0,24,1,1379
2.7,-7.1,24,1,1379
2.7,-7.2,24,1,1379
2.7,-7.3,24,1,1379
2.7,-7.4,24,0,1380
2.8,-0.1,7,843,554
2.8,-0.2,8,769,627
2.8,-0.3,9,674,721
2.8,-0.4,11,569,824
2.8,-0.5,12,468,924
2.8,-0.6,13,379,1012
2.8,-0.7,13,315,1076
2.8,-0.8,14,266,1124
2.8,-0.9,15,226,1163
2.8,-1.0,15,192,1197
2.8,-1.1,16,167,1221
2.8,-1.2,17,140,1247
2.8,-1.3,18,125,1261
2.8,-1.4,19,110,1275
2.8,-1.5,19,100,1285
2.8,-1.6,19,91,1294
2.8,-1.7,19,79,1306
2.8,-1.8,19,73,1312
2.8,-1.9,19,65,1320
2.8,-2.0,19,57,1328
2.8,-2.1,19,51,1334
2.8,-2.2,19,48,1337
2.8,-2.3,19,45,1340
2.8,-2.4,19,40,1345
2.8,-2.5,19,33,1352
2.8,-2.6,20,29,1355
2.8,-2.7,20,27,1357
2.8,-2.8,20,23,1361
2.8,-2.9,20,22,1362
2.8,-3.0,20,22,1362
2.8,-3.1,20,19,1365
2.8,-3.2,20,18,1366
2.8,-3.3,20,18,1366
2.8,-3.4,21,17,1366
2.8,-3.5,21,16,1367
2.8,-3.6,21,15,1368
2.8,-3.7,21,15,1368
2.8,-3.8,21,15,1368
2.8,-3.9,21,14,1369
2.8,-4.0,21,14,1369
2.8,-4.1,21,12,1371
2.8,-4.2,21,11,1372
2.8,-4.3,21,10,1373
2.8,-4.4,21,8,1375
2.8,-4.5,21,6,1377
2.8,-4.6,21,6,1377
2.8,-4.7,21,5,1378
2.8,-4.8,21,5,1378
2.8,-4.9,21,5,1378
2.8,-5.0,21,4,1379
2.8,-5.1,21,4,1379
2.8,-5.2,21,4,1379
2.8,-5.3,21,4,1379
2.8,-5.4,21,4,1379
2.8,-5.5,21,4,1379
2.8,-5.6,21,4,1379
2.8,-5.7,21,4,1379
2.8,-5.8,21,4,1379
2.8,-5.9,21,3,1380
2.8,-6.0,21,3,1380
2.8,-6.1,21,3,1380
2.8,-6.2,21,3,1380
2.8,-6.3,21,3,1380
2.8,-6.4,21,3,1380
2.8,-6.5,21,2,1381
2.8,-6.6,21,2,1381
2.8,-6.7,21,2,1381
2.8,-6.8,21,2,1381
2.8,-6.9,21,2,1381
2.8,-7.0,22,1,1381
2.8,-7.1,22,1,1381
2.8,-7.2,22,1,1381
2.8,-7.3,22,1,1381
2.8,-7.4,22,0,1382
2.9,-0.1,7,843,554
2.9,-0.2,8,769,627
2.9,-0.3,9,674,721
2.9,-0.4,11,569,824
2.9,-0.5,12,468,924
2.9,-0.6,13,379,1012
2.9,-0.7,13,315,1076
2.9,-0.8,14,266,1124
2.9,-0.9,14,226,1164
2.9,-1.0,14,192,1198
2.9,-1.1,15,167,1222
2.9,-1.2,16,140,1248
2.9,-1.3,17,125,1262
2.9,-1.4,18,110,1276
2.9,-1.5,18,100,1286
2.9,-1.6,18,91,1295
2.9,-1.7,18,79,1307
2.9,-1.8,18,73,1313
2.9,-1.9,18,65,1321
2.9,-2.0,18,57,1329
2.9,-2.1,18,51,1335
2.9,-2.2,18,48,1338
2.9,-2.3,18,45,1341
2.9,-2.4,18,40,1346
2.9,-2.5,18,33,1353
2.9,-2.6,19,29,1356
2.9,-2.7,19,27,1358
2.9,-2.8,19,23,1362
2.9,-2.9,19,22,1363
2.9,-3.0,19,22,1363
2.9,-3.1,19,19,1366
2.9,-3.2,19,18,1367
2.9,-3.3,19,18,1367
2.9,-3.4,20,17,1367
2.9,-3.5,20,16,1368
2.9,-3.6,20,15,1369
2.9,-3.7,20,15,1369
2.9,-3.8,20,15,1369
2.9,-3.9,20,14,1370
2.9,-4.0,20,14,1370
2.9,-4.1,20,12,1372
2.9,-4.2,20,11,1373
2.9,-4.3,20,10,1374
2.9,-4.4,20,8,1376
2.9,-4.5,20,6,1378
2.9,-4.6,20,6,1378
2.9,-4.7,20,5,1379
2.9,-4.8,20,5,1379
2.9,-4.9,20,5,1379
2.9,-5.0,20,4,1380
2.9,-5.1,20,4,1380
2.9,-5.2,20,4,1380
2.9,-5.3,20,4,1380
2.9,-5.4,20,4,1380
2.9,-5.5,20,4,1380
2.9,-5.6,20,4,1380
2.9,-5.7,20,4,1380
2.9,-5.8,20,4,1380
2.9,-5.9,20,3,1381
2.9,-6.0,20,3,1381
2.9,-6.1,20,3,1381
2.9,-6.2,20,3,1381
2.9,-6.3,20,3,1381
2.9,-6.4,20,3,1381
2.9,-6.5,20,2,1382
2.9,-6.6,20,2,1382
2.9,-6.7,20,2,1382
2.9,-6.8,20,2,1382
2.9,-6.9,20,2,1382
2.9,-7.0,21,1,1382
2.9,-7.1,21,1,1382
2.9,-7.2,21,1,1382
2.9,-7.3,21,1,1382
2.9,-7.4,21,0,1383
3.0,-0.1,6,843,555
3.0,-0.2,7,769,628
3.0,-0.3,8,674,722
3.0,-0.4,10,569,825
3.0,-0.5,11,468,925
3.0,-0.6,12,379,1013
3.0,-0.7,12,315,1077
3.0,-0.8,13,266,1125
3.0,-0.9,13,226,1165
3.0,-1.0,13,192,1199
3.0,-1.1,14,167,1223
3.0,-1.2,15,140,1249
3.0,-1.3,16,125,1263
3.0,-1.4,17,110,1277
3.0,-1.5,17,100,1287
3.0,-1.6,17,91,1296
3.0,-1.7,17,79,1308
3.0,-1.8,17,73,1314
3.0,-1.9,17,65,1322
3.0,-2.0,17,57,1330
3.0,-2.1,17,51,1336
3.0,-2.2,17,48,1339
3.0,-2.3,17,45,1342
3.0,-2.4,17,40,1347
3.0,-2.5,17,33,1354
3.0,-2.6,18,29,1357
3.0,-2.7,18,27,1359
3.0,-2.8,18,23,1363
3.0,-2.9,18,22,1364
3.0,-3.0,18,22,1364
3.0,-3.1,18,19,1367
3.0,-3.2,18,18,1368
3.0,-3.3,18,18,1368
3.0,-3.4,19,17,1368
3.0,-3.5,19,16,1369
3.0,-3.6,19,15,1370
3.0,-3.7,19,15,1370
3.0,-3.8,19,15,1370
3.0,-3.9,19,14,1371
3.0,-4.0,19,14,1371
3.0,-4.1,19,12,1373
3.0,-4.2,19,11,1374
3.0,-4.3,19,10,1375
3.0,-4.4,19,8,1377
3.0,-4.5,19,6,1379
3.0,-4.6,19,6,1379
3.0,-4.7,19,5,1380
3.0,-4.8,19,5,1380
3.0,-4.9,19,5,1380
3.0,-5.0,19,4,1381
3.0,-5.1,19,4,1381
3.0,-5.2,19,4,1381
3.0,-5.3,19,4,1381
3.0,-5.4,19,4,1381
3.0,-5.5,19,4,1381
3.0,-5.6,19,4,1381
3.0,-5.7,19,4,1381
3.0,-5.8,19,4,1381
3.0,-5.9,19,3,1382
3.0,-6.0,19,3,1382
3.0,-6.1,19,3,1382
3.0,-6.2,19,3,1382
3.0,-6.3,19,3,1382
3.0,-6.4,19,3,1382
3.0,-6.5,19,2,1383
3.0,-6.6,19,2,1383
3.0,-6.7,19,2,1383
3.0,-6.8,19,2,1383
3.0,-6.9,19,2,1383
3.0,-7.0,20,1,1383
3.0,-7.1,20,1,1383
3.0,-7.2,20,1,1383
3.0,-7.3,20,1,1383
3.0,-7.4,20,0,1384
3.1,-0.1,6,843,555
3.1,-0.2,7,769,628
3.1,-0.3,8,674,722
3.1,-0.4,10,569,825
3.1,-0.5,11,468,925
3.1,-0.6,12,379,1013
3.1,-0.7,12,315,1077
3.1,-0.8,13,266,1125
3.1,-0.9,13,226,1165
3.1,-1.0,13,192,1199
3.1,-1.1,14,167,1223
3.1,-1.2,15,140,1249
3.1,-1.3,16,125,1263
3.1,-1.4,17,110,1277
3.1,-1.5,17,100,1287
3.1,-1.6,17,91,1296
3.1,-1.7,17,79,1308
3.1,-1.8,17,73,1314
3.1,-1.9,17,65,1322
3.1,-2.0,17,57,1330
3.1,-2.1,17,51,1336
3.1,-2.2,17,48,1339
3.1,-2.3,17,45,1342
3.1,-2.4,17,40,1347
3.1,-2.5,17,33,1354
3.1,-2.6,18,29,1357
3.1,-2.7,18,27,1359
3.1,-2.8,18,23,1363
3.1,-2.9,18,22,1364
3.1,-3.0,18,22,1364
3.1,-3.1,18,19,1367
3.1,-3.2,18,18,1368
3.1,-3.3,18,18,1368
3.1,-3.4,19,17,1368
3.1,-3.5,19,16,1369
3.1,-3.6,19,15,1370
3.1,-3.7,19,15,1370
3.1,-3.8,19,15,1370
3.1,-3.9,19,14,1371
3.1,-4.0,19,14,1371
3.1,-4.1,19,12,1373
3.1,-4.2,19,11,1374
3.1,-4.3,19,10,1375
3.1,-4.4,19,8,1377
3.1,-4.5,19,6,1379
3.1,-4.6,19,6,1379
3.1,-4.7,19,5,1380
3.1,-4.8,19,5,1380
3.1,-4.9,19,5,1380
3.1,-5.0,19,4,1381
3.1,-5.1,19,4,1381
3.1,-5.2,19,4,1381
3.1,-5.3,19,4,1381
3.1,-5.4,19,4,1381
3.1,-5.5,19,4,1381
3.1,-5.6,19,4,1381
3.1,-5.7,19,4,1381
3.1,-5.8,19,4,1381
3.1,-5.9,19,3,1382
3.1,-6.0,19,3,1382
3.1,-6.1,19,3,1382
3.1,-6.2,19,3,1382
3.1,-6.3,19,3,1382
3.1,-6.4,19,3,1382
3.1,-6.5,19,2,1383
3.1,-6.6,19,2,1383
3.1,-6.7,19,2,1383
3.1,-6.8,19,2,1383
3.1,-6.9,19,2,1383
3.1,-7.0,20,1,1383
3.1,-7.1,20,1,1383
3.1,-7.2,20,1,1383
3.1,-7.3,20,1,1383
3.1,-7.4,20,0,1384
3.2,-0.1,6,843,555
3.2,-0.2,7,769,628
3.2,-0.3,8,674,722
3.2,-0.4,10,569,825
3.2,-0.5,11,468,925
3.2,-0.6,12,379,1013
3.2,-0.7,12,315,1077
3.2,-0.8,13,266,1125
3.2,-0.9,13,226,1165
3.2,-1.0,13,192,1199
3.2,-1.1,14,167,1223
3.2,-1.2,15,140,1249
3.2,-1.3,16,125,1263
3.2,-1.4,17,110,1277
3.2,-1.5,17,100,1287
3.2,-1.6,17,91,1296
3.2,-1.7,17,79,1308
3.2,-1.8,17,73,1314
3.2,-1.9,17,65,1322
3.2,-2.0,17,57,1330
3.2,-2.1,17,51,1336
3.2,-2.2,17,48,1339
3.2,-2.3,17,45,1342
3.2,-2.4,17,40,1347
3.2,-2.5,17,33,1354
3.2,-2.6,18,29,1357
3.2,-2.7,18,27,1359
3.2,-2.8,18,23,1363
3.2,-2.9,18,22,1364
3.2,-3.0,18,22,1364
3.2,-3.1,18,19,1367
3.2,-3.2,18,18,1368
3.2,-3.3,18,18,1368
3.2,-3.4,19,17,1368
3.2,-3.5,19,16,1369
3.2,-3.6,19,15,1370
3.2,-3.7,19,15,1370
3.2,-3.8,19,15,1370
3.2,-3.9,19,14,1371
3.2,-4.0,19,14,1371
3.2,-4.1,19,12,1373
3.2,-4.2,19,11,1374
3.2,-4.3,19,10,1375
3.2,-4.4,19,8,1377
3.2,-4.5,19,6,1379
3.2,-4.6,19,6,1379
3.2,-4.7,19,5,1380
3.2,-4.8,19,5,1380
3.2,-4.9,19,5,1380
3.2,-5.0,19,4,1381
3.2,-5.1,19,4,1381
3.2,-5.2,19,4,1381
3.2,-5.3,19,4,1381
3.2,-5.4,19,4,1381
3.2,-5.5,19,4,1381
3.2,-5.6,19,4,1381
3.2,-5.7,19,4,1381
3.2,-5.8,19,4,1381
3.2,-5.9,19,3,1382
3.2,-6.0,19,3,1382
3.2,-6.1,19,3,1382
3.2,-6.2,19,3,1382
3.2,-6.3,19,3,1382
3.2,-6.4,19,3,1382
3.2,-6.5,19,2,1383
3.2,-6.6,19,2,1383
3.2,-6.7,19,2,1383
3.2,-6.8,19,2,1383
3.2,-6.9,19,2,1383
3.2,-7.0,20,1,1383
3.2,-7.1,20,1,1383
3.2,-7.2,20,1,1383
3.2,-7.3,20,1,1383
3.2,-7.4,20,0,1384
3.3,-0.1,6,843,555
3.3,-0.2,7,769,628
3.3,-0.3,7,674,723
3.3,-0.4,8,569,827
3.3,-0.5,9,468,927
3.3,-0.6,10,379,1015
3.3,-0.7,10,315,1079
3.3,-0.8,10,266,1128
3.3,-0.9,10,226,1168
3.3,-1.0,10,192,1202
3.3,-1.1,10,167,1227
3.3,-1.2,11,140,1253
3.3,-1.3,11,125,1268
3.3,-1.4,12,110,1282
3.3,-1.5,12,100,1292
3.3,-1.6,12,91,1301
3.3,-1.7,12,79,1313
3.3,-1.8,12,73,1319
3.3,-1.9,12,65,1327
3.3,-2.0,12,57,1335
3.3,-2.1,12,51,1341
3.3,-2.2,12,48,1344
3.3,-2.3,12,45,1347
3.3,-2.4,12,40,1352
3.3,-2.5,12,33,1359
3.3,-2.6,13,29,1362
3.3,-2.7,13,27,1364
3.3,-2.8,13,23,1368
3.3,-2.9,13,22,1369
3.3,-3.0,13,22,1369
3.3,-3.1,13,19,1372
3.3,-3.2,13,18,1373
3.3,-3.3,13,18,1373
3.3,-3.4,14,17,1373
3.3,-3.5,14,16,1374
3.3,-3.6,14,15,1375
3.3,-3.7,14,15,1375
3.3,-3.8,14,15,1375
3.3,-3.9,14,14,1376
3.3,-4.0,14,14,1376
3.3,-4.1,14,12,1378
3.3,-4.2,14,11,1379
3.3,-4.3,14,10,1380
3.3,-4.4,14,8,1382
3.3,-4.5,14,6,1384
3.3,-4.6,14,6,1384
3.3,-4.7,14,5,1385
3.3,-4.8,14,5,1385
3.3,-4.9,14,5,1385
3.3,-5.0,14,4,1386
3.3,-5.1,14,4,1386
3.3,-5.2,14,4,1386
3.3,-5.3,14,4,1386
3.3,-5.4,14,4,1386
3.3,-5.5,14,4,1386
3.3,-5.6,14,4,1386
3.3,-5.7,14,4,1386
3.3,-5.8,14,4,1386
3.3,-5.9,14,3,1387
3.3,-6.0,14,3,1387
3.3,-6.1,14,3,1387
3.3,-6.2,14,3,1387
3.3,-6.3,14,3,1387
3.3,-6.4,14,3,1387
3.3,-6.5,14,2,1388
3.3,-6.6,14,2,1388
3.3,-6.7,14,2,1388
3.3,-6.8,14,2,1388
3.3,-6.9,14,2,1388
3.3,-7.0,15,1,1388
3.3,-7.1,15,1,1388
3.3,-7.2,15,1,1388
3.3,-7.3,15,1,1388
3.3,-7.4,15,0,1389
3.4,-0.1,5,843,556
3.4,-0.2,6,769,629
3.4,-0.3,6,674,724
3.4,-0.4,7,569,828
3.4,-0.5,8,468,928
3.4,-0.6,9,379,1016
3.4,-0.7,9,315,1080
3.4,-0.8,9,266,1129
3.4,-0.9,9,226,1169
3.4,-1.0,9,192,1203
3.4,-1.1,9,167,1228
3.4,-1.2,10,140,1254
3.4,-1.3,10,125,1269
3.4,-1.4,11,110,1283
3.4,-1.5,11,100,1293
3.4,-1.6,11,91,1302
3.4,-1.7,11,79,1314
3.4,-1.8,11,73,1320
3.4,-1.9,11,65,1328
3.4,-2.0,11,57,1336
3.4,-2.1,11,51,1342
3.4,-2.2,11,48,1345
3.4,-2.3,11,45,1348
3.4,-2.4,11,40,1353
3.4,-2.5,11,33,1360
3.4,-2.6,12,29,1363
3.4,-2.7,12,27,1365
3.4,-2.8,12,23,1369
3.4,-2.9,12,22,1370
3.4,-3.0,12,22,1370
3.4,-3.1,12,19,1373
3.4,-3.2,12,18,1374
3.4,-3.3,12,18,1374
3.4,-3.4,13,17,1374
3.4,-3.5,13,16,1375
3.4,-3.6,13,15,1376
3.4,-3.7,13,15,1376
3.4,-3.8,13,15,1376
3.4,-3.9,13,14,1377
3.4,-4.0,13,14,1377
3.4,-4.1,13,12,1379
3.4,-4.2,13,11,1380
3.4,-4.3,13,10,1381
3.4,-4.4,13,8,1383
3.4,-4.5,13,6,1385
3.4,-4.6,13,6,1385
3.4,-4.7,13,5,1386
3.4,-4.8,13,5,1386
3.4,-4.9,13,5,1386
3.4,-5.0,13,4,1387
3.4,-5.1,13,4,1387
3.4,-5.2,13,4,1387
3.4,-5.3,13,4,1387
3.4,-5.4,13,4,1387
3.4,-5.5,13,4,1387
3.4,-5.6,13,4,1387
3.4,-5.7,13,4,1387
3.4,-5.8,13,4,1387
3.4,-5.9,13,3,1388
3.4,-6.0,13,3,1388
3.4,-6.1,13,3,1388
3.4,-6.2,13,3,1388
3.4,-6.3,13,3,1388
3.4,-6.4,13,3,1388
3.4,-6.5,13,2,1389
3.4,-6.6,13,2,1389
3.4,-6.7,13,2,1389
3.4,-6.8,13,2,1389
3.4,-6.9,13,2,1389
3.4,-7.0,14,1,1389
3.4,-7.1,14,1,1389
3.4,-7.2,14,1,1389
3.4,-7.3,14,1,1389
3.4,-7.4,14,0,1390
3.5,-0.1,5,843,556
3.5,-0.2,6,769,629
3.5,-0.3,6,674,724
3.5,-0.4,7,569,828
3.5,-0.5,8,468,928
3.5,-0.6,9,379,1016
3.5,-0.7,9,315,1080
3.5,-0.8,9,266,1129
3.5,-0.9,9,226,1169
3.5,-1.0,9,192,1203
3.5,-1.1,9,167,1228
3.5,-1.2,10,140,1254
3.5,-1.3,10,125,1269
3.5,-1.4,11,110,1283
3.5,-1.5,11,100,1293
3.5,-1.6,11,91,1302
3.5,-1.7,11,79,1314
3.5,-1.8,11,73,1320
3.5,-1.9,11,65,1328
3.5,-2.0,11,57,1336
3.5,-2.1,11,51,1342
3.5,-2.2,11,48,1345
3.5,-2.3,11,45,1348
3.5,-2.4,11,40,1353
3.5,-2.5,11,33,1360
3.5,-2.6,12,29,1363
3.5,-2.7,12,27,1365
3.5,-2.8,12,23,1369
3.5,-2.9,12,22,1370
3.5,-3.0,12,22,1370
3.5,-3.1,12,19,1373
3.5,-3.2,12,18,1374
3.5,-3.3,12,18,1374
3.5,-3.4,13,17,1374
3.5,-3.5,13,16,1375
3.5,-3.6,13,15,1376
3.5,-3.7,13,15,1376
3.5,-3.8,13,15,1376
3.5,-3.9,13,14,1377
3.5,-4.0,13,14,1377
3.5,-4.1,13,12,1379
3.5,-4.2,13,11,1380
3.5,-4.3,13,10,1381
3.5,-4.4,13,8,1383
3.5,-4.5,13,6,1385
3.5,-4.6,13,6,1385
3.5,-4.7,13,5,1386
3.5,-4.8,13,5,1386
3.5,-4.9,13,5,1386
3.5,-5.0,13,4,1387
3.5,-5.1,13,4,1387
3.5,-5.2,13,4,1387
3.5,-5.3,13,4,1387
3.5,-5.4,13,4,1387
3.5,-5.5,13,4,1387
3.5,-5.6,13,4,1387
3.5,-5.7,13,4,1387
3.5,-5.8,13,4,1387
3.5,-5.9,13,3,1388
3.5,-6.0,13,3,1388
3.5,-6.1,13,3,1388
3.5,-6.2,13,3,1388
3.5,-6.3,13,3,1388
3.5,-6.4,13,3,1388
3.5,-6.5,13,2,1389
3.5,-6.6,13,2,1389
3.5,-6.7,13,2,1389
3.5,-6.8,13,2,1389
3.5,-6.9,13,2,1389
3.5,-7.0,14,1,1389
3.5,-7.1,14,1,1389
3.5,-7.2,14,1,1389
3.5,-7.3,14,1,1389
3.5,-7.4,14,0,1390
3.6,-0.1,5,843,556
3.6,-0.2,5,769,630
3.6,-0.3,5,674,725
3.6,-0.4,6,569,829
3.6,-0.5,6,468,930
3.6,-0.6,7,379,1018
3.6,-0.7,7,315,1082
3.6,-0.8,7,266,1131
3.6,-0.9,7,226,1171
3.6,-1.0,7,192,1205
3.6,-1.1,7,167,1230
3.6,-1.2,8,140,1256
3.6,-1.3,8,125,1271
3.6,-1.4,9,110,1285
3.6,-1.5,9,100,1295
3.6,-1.6,9,91,1304
3.6,-1.7,9,79,1316
3.6,-1.8,9,73,1322
3.6,-1.9,9,65,1330
3.6,-2.0,9,57,1338
3.6,-2.1,9,51,1344
3.6,-2.2,9,48,1347
3.6,-2.3,9,45,1350
3.6,-2.4,9,40,1355
3.6,-2.5,9,33,1362
3.6,-2.6,10,29,1365
3.6,-2.7,10,27,1367
3.6,-2.8,10,23,1371
3.6,-2.9,10,22,1372
3.6,-3.0,10,22,1372
3.6,-3.1,10,19,1375
3.6,-3.2,10,18,1376
3.6,-3.3,10,18,1376
3.6,-3.4,11,17,1376
3.6,-3.5,11,16,1377
3.6,-3.6,11,15,1378
3.6,-3.7,11,15,1378
3.6,-3.8,11,15,1378
3.6,-3.9,11,14,1379
3.6,-4.0,11,14,1379
3.6,-4.1,11,12,1381
3.6,-4.2,11,11,1382
3.6,-4.3,11,10,1383
3.6,-4.4,11,8,1385
3.6,-4.5,11,6,1387
3.6,-4.6,11,6,1387
3.6,-4.7,11,5,1388
3.6,-4.8,11,5,1388
3.6,-4.9,11,5,1388
3.6,-5.0,11,4,1389
3.6,-5.1,11,4,1389
3.6,-5.2,11,4,1389
3.6,-5.3,11,4,1389
3.6,-5.4,11,4,1389
3.6,-5.5,11,4,1389
3.6,-5.6,11,4,1389
3.6,-5.7,11,4,1389
3.6,-5.8,11,4,1389
3.6,-5.9,11,3,1390
3.6,-6.0,11,3,1390
3.6,-6.1,11,3,1390
3.6,-6.2,11,3,1390
